 CustomerID ,full_name,email,phone,address_line,city,region,postal_code,country,birth_date,signup_date,last_purchase_date,status,tier,preferred_language,marketing_opt_in,total_spend,order_count,notes
CUST002829,  Xavier Nelson ,xavier.nelson@example.org,+81-31-4065-1252,"1-13-6 Minato, Skyline Tower",Sapporo,Osaka,0768429,Japan,09/10/1974,2025/02/22,2026-01-01,banned,bronze,,1,995.31,17,language preference unclear
CUST002830,"Rodriguez, Yvonne",yvonne.rodriguez@mail.test,(024) 230-0123,   3095 2nd Street,Boston  ,NY,15674,United States,1965-02-22,2025-09-07,2026-01-01,inactive,bronze,en_GB,0,915.97,5,"VIP, handle with care"
CUST002831,  Uma Nguyen,uma.nguyen1930@example.net,(085) 290-7381,6998 Pine Ave,CHICAGO,NY,69479, United States,1995/01/09,2023-08-24,2026/01/01,active    ,silver,jp,0,   0.00,10,"VIP, handle with care, low priority   "
CUST002832,Alice Anderson,alice.anderson6841@example.org,09-1436-09029,"4-2-11 Meguro, Skyline Tower   ",Shinjuku,Kanagawa  ,6648221,jp,1995-07-24,2022-05-10,23-05-2022,pending,BRONZE,ja ,N,   ,1,"VIP, handle with care (said ""thanks!"")"
CUST002833,Rita  Green    ,rita.green@example.org,+81 90 5060 9337," 1-22-19 Meguro, Apt. 379",Naha  ,Kanagawa,0577390  ,Japan   ,,2017-02-14,2017-03-20, inactive,  silver  ,ja, true,0.00,8,"requested invoice as ""PDF"""
CUST002834,Jugym Tyabzj,jugym-tyabzj6267@example.com,152.122.3390,7613 Lake Rd,,-,29446,Australia,1961-04-14,2025-06-28,2026-01-01,inactive,gold,en,0,465.54,5,language preference unclear
CUST002835,"Vatsduucj, Wwuwwweh",wwuwwweh-vatsduucj@example.com,940-547-1893,"6604 Hill Ln, Unit 15   ",   Berlin,NA,34919-6137, CA   ,27-10-1990,2017-02-27,2017-08-28,active,bronze,en_GB,TRUE,2198.60,9,coupon code used: 7Z7D41
CUST002836,Taro Torres  , taro.torres@example.org,546-255-5991,"1658 Pine Rd, Unit 58",Singapore,Unknown,53410,France,1969-05-07,04/26/2019,2021-11-27,banned,bronze,en,1,1399.16,11,duplicate in legacy system
CUST002837,   Bob Harris,bob.harris@example.org,N/A,"3-25-6 Kita, Skyline Tower",Sapporo,Osaka Pref.,646-1780,JP,1975/06/09,30-01-2017,2020-09-19,active,platinum,en_GB,1 ,¥2896,7,coupon code used: 204SN7
CUST002838,  Yvonne Lewis,yvonnelewis@example.com,+1 051 629 7563,"454 Hill Avenue, Apt 823",New York   ,FL,70737,United States,1970-09-19,2018-12-17,2022-10-09,pending,gold,jp,false,501.75   ,7,"requested invoice as ""PDF"", urgent"
CUST002839,Bob Allen,bob.allen@demo.local,+1 454 258 6959,"1571 Hill Lane, Unit 14",Sydney,   -,  04190,Germany,1973-05-24,,2022-08-30, inactive,bronze,en-US ,0,215.53,5,"duplicate in legacy system, urgent"
CUST002840,Ryo Robinson,ryo..robinson@example.org,9355045201,7526 Sunset Road,Paris, ,81564,United Kingdom,1984-04-16,2021-11-15 18:57:19,2024-06-09,banned,platinum,en_GB,1,341.75,1,moved recently; verify address
CUST002841,Wendy Nguyen,wendy.nguyen@example.net,+81-90-4856-2842,"5-28-5 Chiyoda, Skyline Tower", Yokohama   ,Hokkaido,9014500,Japan,2009-08-01,2017-03-17,2018-03-08,inactive ,silver,  jp,1,1095.78,,asked about refund policy
CUST002842,Carol Lewis,carol.lewis9743@demo.local,+81-70-2823-0858,"4-24-13 Taito, Apt. 1962",Nagoya,okinawa,1034272,Japan,1955/12/08,2025-09-22 18:13:00,2026-01-01,pending,silver,en-US,0,1177,0,"VIP, handle with care"
CUST002843,"Gklrxzbk, Kmul",kmulgklrxzbk5334@example.net,+1  079  782  9090,"2600  Maple  Blvd,  Apt  616",Singapore,,43599,Canada  ,05-06-2000,2018-04-28,2020-11-03,banned,gold,en,1,1694.42,1,moved recently; verify address
CUST002844,Quinn Torres,QUINN.TORRES@EXAMPLE.ORG,261-068-3767,3417 Lake Lane,Toronto,,  50996,Australia,13-08-1975,2023/10/31,2026-01-01,ACTIVE,GOLD,en_GB,1,156.54,5, do not call before 14:00
CUST002845,Niaj Smith  ,,(515) 546-5442,4785 Maple Avenue,Paris ,,67105-6908,ca,1992-08-20,2019-10-09,2021-03-11,pending,platinum,JA,1,2723.83,12,coupon code used: KZVB3N 
CUST002846,Ivan Miller,ivan.miller@example.org,09012207001,"3-10-18 Minato, Skyline Tower", kobe,Chiba,6297014,Japan,12/25/1964,2024/08/16,2026-01-01,inactive,gold,en,1  ,498.50,11,   asked about refund policy
CUST002847,Cldvup Exzzjzfl,cldvup_exzzjzfl@example.com  ,08067952323,  1-23-1 Setagaya,Shinjuku,Okinawa,142-6778,Japan,06/17/1962,14-03-2022,2024-04-08,active,silver ,JA,FALSE,1326.98,2,prefers email contact
CUST002848,Ibtz Rpngb  ,ibtz.rpngb@example.org   ,071-8162-4918,4-17-19 Taito,Yokohama,Aichi,〒017-6496,Japan,1998-08-16,2017-02-04 15:58:21,2020-08-17,  inactive,silver,en-US,1,1506.80,4,"VIP, handle with care, ok"
CUST2849,Niaj Scott,   ,205.442.1059,  5159 Pine Road,Miami,TX,02385,United  States,1964-07-03,2020-05-14,2024-02-05,banned,platinum,ja,1,,1,language preference unclear   
CUST002850,Ydyiiw Nvifmrm,ydyiiw_nvifmrm@demo.local,+1 541 347 6616,4135 Sunset Avenue,Seattle,FL,06702,United States,1989-03-10,2022-11-05,2026-01-01,inactive,bronze,EN ,1,1593.11,11,duplicate in legacy system
CUST-002851,Trent Jackson,,  +1 924 386 7609,3755 Lake Road,London,-,98903,Canada,,2022-03-09,02/04/2025,??,bronze, JA,1,  2693.76,,  coupon code used: 49VN2M
CUST002852,Yoya Kbtyv,yoya-kbtyv@demo.local,+81 80 3250 1529,, Shinjuku,   Chiba,521-8146  ,Japan,1973-03-05 20:58:23,28-11-2021,2022/02/01,inactive,gold,en_GB,No,94.13,,"moved  recently;  verify  address,  urgent"
CUST002853,Oaow Xtuwp,oaow.xtuwp@example.org,043-7608-2503,"5-29-19 Shibuya, Apt. 111",Namba,NULL,〒596-3152,Japan,03/27/1972,13-04-2023,2023-07-18,pending,silver,EN,1,2306.61,5,do not call before 10:30
CUST002854,Quinn Scott,  quinn.scott@mail.test,+81 90 9686 6071,1-6-2 Minato,Hakata,Saitama,〒704-7405,JPN,1983-11-08,2017-08-11,09/07/2021,   inactive,bronze   ,JA,0,868.48,6,prefers email contact
CUST002855,Ooresbp Ubehdgctm,ooresbp.ubehdgctm2073@mail.test,02425481229,2-29-6 Taito,Kobe,Aichi,   9684165   ,Japan,1984/11/23,2019-09-15,2019-09-18 23:10:37,banned,silver,en,0,2756.85,4,coupon code used: BXAAAP
CUST002856,Oscar Williams,  oscarwilliams @ example.net,07065480778,  2-25-6 Chiyoda,  Naha  ,Hokkaido Pref.,〒910-9043,  JP,1990-01-07,2017-04-24 11:18:36,2019-02-10,active  ,silver,  , 1,1876.91,0,
CUST002857,Ypauazmo Nzdbrdm, ypauazmo-nzdbrdm@example.org,+81 90 8401 4847,"1-27-9 Chiyoda, Apt. 1166",Nagoya,Chiba,220-8207,Japan,1984-10-26,2020-10-05,2022-12-19,inactive,bronze,,   1,0.00,2,"prefers email contact, urgent"
CUST002858,Heidi Wright,heidi.wright@example.net,07-0092-39416,"4-30-16 Setagaya, Apt. 1275",Namba,Aichi,〒062-5698,Japan,1976-05-26,2022-05-12,2023-09-02,active,bronze,jp   ,1,,1,"  coupon code used: OCHLQ2, urgent"
CUST002859,Ken Adams,ken.adams@example.net,090-8421-1910,  2-15-18 Minato,Namba,Hyogo Pref.,212-6622,Japan,1990-09-20 15:52:33,2025-01-03,2025-04-18,banned,gold,en ,FALSE  ,982.80,,duplicate in legacy system
CUST002860,Carol Wright,carol.wright@example.com,0330720518,2509 Elm Blvd,   Austin, TX,67708,United States,1970-01-08,07/24/2025,2026-01-01,pending,bronze,en-US,1,1513.67,6,"coupon code used: NLBAAB, low priority"
CUST002861,Yujetel Igrnosq,yujetel-igrnosq@demo.local,163.476.1267   ,552 Main Ln,Paris,Unknown,50128,Singapore,01/21/1976,2022-05-11 17:05:35,2022-07-15,active,platinum,en,0, ,6,moved recently; verify address
CUST002862,Amvqlwb Phodumlzor   ,amvqlwb.phodumlzor@mail.test,887-387-7351,"7660 Sunset Lane, Unit 1",New York,New York,33013  ,United States,1957-10-17,09-04-2019,2022-11-30,pending,   gold,ja,  0,709.10,0,asked about refund policy
CUST002863,Mika Allen,mikaallen@example.net,312-584-5051,8980 Elm Avenue,San Francisco,MA,16623 ,United States,2007-01-29,2020-10-18 05:24:31,2024/11/04,banned,silver,en-US,1,   1463.31,7,
CUST002864,Trudy Miller,trudy.miller@example.org,482.573.0101,9145 Sunset Street,austin,WA,56568,us,08/10/1966,03/09/2018,2019-03-13, banned,  bronze ,ja,  1,1679.24,,language preference unclear
CUST002865,Carol Brown,carol-brown@example.com,+81 70 0758 8887,"4-21-1 Taito, Sunrise Bldg.", Naha,Tokyo,〒007-4760,jp,1975-08-18,2024-10-15,2026-01-01,pending,Gold,  jp,true,,9,"language preference unclear, urgent"
CUST002866,Olivia Scott,olivia.scott@example.com ,+1 756 285 9711,   1128 Oak Road,Chicago,MA,88546,United States,1989-06-18,07/15/2018,2018/09/17,banned,platinum,jp,Yes,0.00,11,prefers email contact
,   Svqbc Sxyfny,svqbc.sxyfny@demo.local,229-706-6432  ,4989 Oak Rd,Austin,CO,60007,United States,1957-01-30 17:23:30,2019-05-24,2021-11-22,inactive,bronze,jp,false   ,201.21,12,coupon code used: FWYIJT
CUST002868,"Wpmlqvc, Tlfwl",tlfwlwpmlqvc@example.org,8911092597  ,5109 Sunset Lane,Newark,NY,75037,United States   ,1976-07-18,2020-02-05 11:05:09,2022-07-08,active,bronze,EN,N,252.00,10,"VIP, handle with care"
CUST002869,  Yuki Johnson,yuki.johnson@example.org,070-6058-7213,5-14-2 Shinjuku  ,Hakata ,Osaka,106-1019,JP,1971-08-16,02-12-2024,,  pending,bronze,JA,1,0.00,9,duplicate in legacy system
cust002870,Piqpwmu Rnynsia,piqpwmu..rnynsia@demo.local ,+81-12-0973-2382,"1-5-6 Kita, Apt. 1091",Sapporo   ,HOKKAIDO,111-5476,Japan,,2022-12-14,28-11-2023,active,bronze,,false   ,1224.09,8,do not call before 10:30
CUST002871,Qrvvast Dssst,qrvvast.dssst@example.com   ,848-781-2939,666 Sunset Road   ,New York,CO,67785,United States,1958-07-06 07:54:14,2017-05-22,2021-05-04 18:13:59,active,  gold,EN,   1,  0.00,13,do not call before 18:00
CUST-002872,Trudy  Thomas,trudy.thomas5985@example.net,+81-70-0914-9119   ,"4-27-5 Taito, Apt. 1166",Namba,   Saitama Pref., 102-8771 ,Japan,1990-06-30,2022-05-24,07/06/2023,banned,gold,jp,1,2025.41,6,"requested invoice as ""PDF"""
CUST-002873,"Nguyen, Ken",ken.nguyen@example.com,   +1 774 452 4394,"7047 Pine St, Apt 855",Chicago,CA,55074,United States,1960-07-25,2021-05-23,2022-11-13,pending,platinum,ja,1    ,0.00,,"prefers email contact, urgent"
CUST002874,Luhj Kvawxozgf,luhj_kvawxozgf@mail.test  , 080-0983-6904,"1-28-12 Chiyoda, Skyline Tower",Shinjuku,hokkaido  ,〒571-2141,JPN   ,19-09-1973,2019-11-25,2021-10-07,??,bronze,en,0,1325.21,7,asked about refund policy
cust002875,Eghpp Fkrqenvsma,eghpp.fkrqenvsma@example.org,08-3413-50366,4-24-11 Minato,hakata   ,Aichi,1422739,JP,09/02/1973,2025/03/14,2026-01-01,   banned   ,gold,jp,1,837.37,5,  
CUST002876,Oryojb Rcrvxy,oryojb.rcrvxy@mail.test ,09030317564,"3-10-12 Meguro, Skyline Tower",Nagoya,Aichi,974-4653,Japan,,2024-08-03,2025-12-25,banned,platinum, jp   ,No, 887.70,2,"VIP, handle with care   "
CUST002877,Alice Flores,alice.flores@example.net,6249316047,"9817 2nd Lane, Apt 271",Miami,MA,24864,United States,1979-10-17,2024-10-07,2025-09-04,active,silver,en,Yes,551.82,10,prefers email contact  
CUST002878,  Walter Garcia,walter.garcia1239@demo.local,   762.496.1932,   5738 Sunset Rd,austin,CA,99629,   United States,04/05/1976,05/09/2019,2020-07-15,   PENDING  ,bronze,en_GB,  0,"1,427.15",3,"language preference unclear (said ""thanks!"")"
CUST002879,Youkgs Ipjyake,youkgs.ipjyake@mail.test,04-1418-93604,"3-1-3 Setagaya, Sunrise Bldg.",Umeda,Hyogo,   〒613-1292  ,jp,01/19/1975,2021-03-09,2024/08/03,   pending,gold,,1,931.37,13,"  prefers email contact, low priority"
CUST002880,Gkwvohev Usnqgjeb,gkwvohev.usnqgjeb@example.com ,+1 679 030 0606,5645 Maple Rd,Chicago,GA,18092,United States,2003-12-25,2018-02-20,11/01/2019,active,bronze,   jp   ,1,0.00  ,10,"VIP, handle with care"
CUST002881,Uma Thomas,uma.thomas@example.net,      +81-90-7639-1285,"4-10-15 Kita, Apt. 1926",Umeda,Okinawa,   180-6249 ,Japan,1975-10-09,2022-08-22,,banned,bronze,en_GB,   1,134.78,4,"VIP, handle with care, ok"
CUST002882,Lwpj Zxcka,lwpj-zxcka@example.com  ,9661177259,"9692 Oak Lane, Apt 695",,Unknown,N/A,au,1971-12-13,01-04-2017,2019-08-09,Pending,gold,ja,N,"  2,780.63",5,"  VIP, handle with care, low priority"
CUST002883,Yuki Brown,yuki.brown@example.net,+81-67-1950-6187,"   5-25-1 Setagaya, Skyline Tower",Umeda  ,Osaka,619-9283,Japan,2004/11/24,2019-04-23,2020-03-27,banned, silver,ja,No,1171.07,12,"coupon code used: O3Y8G1, urgent"
CUST002884,Carol King,carol-king@demo.local,890-544-4227,"1583 Maple Avenue, Apt 30   ",Berlin   ,,61147  ,Canada,1999-05-13,2019-10-07,2020-10-13,inactive,   silver,en_GB,1,0.00,7,"language preference unclear, low priority"
CUST002885,Eovbtvy Ppwlcrxnh,eovbtvy.ppwlcrxnh@example.net  ,   +81 90 7219 0047,"1-5-14 Chiyoda, Sunrise Bldg.",Hakata,   Kanagawa,〒288-2504,Japan,27-01-1993,28-08-2018,2020-01-31,ACTIVE,   gold,jp,  0,0.00,3,language preference unclear
CUST002886,Heidi Martinez,heidi.martinez@mail.test,08-0771-44166,5-6-5 Setagaya,Yokohama,Osaka,9347115,Japan,11/06/1972,2017-10-01,2017-11-30,pending,bronze,jp,  false   ,2088.67,10,prefers email contact
CUST002887,Ryo Torres ,ryo-torres@example.com,(855) 610-2403,  4397 Sunset Blvd,   San Francisco,  ca,51165,United States,1986-08-18,2023/01/17,2023-08-16,   inactive,Platinum,ja,0,731.19 ,7,coupon code used: 9WDMCW
CUST002888,Wendy Flores, wendy.flores@example.org,1611195075   ,"3238 Elm Rd, Apt 170",  Singapore,-,12030-6405,Singapore,1991-05-13 02:29:51,2022-02-01,2025/03/29,PENDING  ,bronze,en_GB,  0,1295.44,9,prefers email contact
CUST002889,"Allen, Carol",carol-allen@example.com,305-476-6358   ,8583 Oak Street,Paris,-,38465,Canada,1989/01/02,2022-11-14,2024-07-20,pending,  bronze,,0,2644.22,3,"requested invoice as ""PDF"" "
CUST002890,Peggy Perez,peggy.perez@mail.test,07027015389,1-15-3 Taito  ,Kobe,Aichi,      〒317-9840,Japan,1993-11-19,2025-01-30,2025-11-07,??,bronze ,jp,   1,¥619  ,5,language preference unclear
CUST002891,  Lmtp Cykvim  ,lmtp.cykvim@mail.test   ,   083-0807-1660,"4-18-20 Chiyoda, Skyline Tower ",Naha,Aichi,0648438,JPN,2001-03-13,17-01-2022,2022-04-04,banned,gold,EN,true,611.70,8,moved recently; verify address
CUST002891,  Lmtp Cykvim  ,lmtp.cykvim@mail.test   ,   083-0807-1660,"4-18-20 Chiyoda, Skyline Tower ",Naha,Aichi,0648438,JPN,2001-03-13,17-01-2022,2022-04-04,banned,gold,EN,true,611.70,8,moved recently; verify address
CUST002892,Ikgr Uldjmxmh,ikgr.uldjmxmh@example.org,8667618175,"5637 Lake Rd, Unit 86",Singapore,-,19665,Australia  ,2003-01-28 10:42:25,2020-02-16,2021-02-16,inactive,  gold,EN,1,182.54 ,4,prefers email contact
CUST002893, Pmtjle Rcdzyi,pmtjle.rcdzyi5130@example.net,+1 617 314 0247,1839 Pine Street,New York,FL  , 10377-5384 ,United States,2007-06-18,02/22/2018,2019-09-27,   inactive,gold  ,jp,1,406,6,prefers email contact
CUST002894,Uchxbcg Hjucff, uchxbcg.hjucff@mail.test,678.498.0008,"1918 Lake St, Unit 99", Miami,IL,95423,United States,1955-06-25,2020-05-08,2022-08-08 23:38:49,banned,gold,,0,  0.00,4,moved recently; verify address
CUST002895,   Wendy Allen,wendyallen7738@demo.local  ,771.868.6142,3709 Elm Street ,Boston,co,67654   ,United States,,2017-08-02,2019/11/17,pending,Bronze,jp,   FALSE, 0.00,9,moved recently; verify address
CUST002896,Judy Johnson,judy.johnson@mail.test   ,090-5733-8292,"1-5-5 Shinjuku, Sunrise Bldg.",Hakata,Okinawa,7887455 ,Japan,13-07-1969,2019-06-17,2019-07-26 08:39:27,pending,bronze,jp  ,Y,1922.01,5,"VIP, handle with care"
CUST002897, Oscar Sanchez,  oscar.sanchez@example.com   ,+1 241 719 6421, 9988 Main St,Austin,FL,35985,USA,,2024-02-20,07/04/2024,active,silver,   en_GB,1,1711.12 ,4,duplicate in legacy system
CUST002898,Yfpzx  Zcimv,,03-7086-70990," 4-20-7 Kita, Skyline Tower",Shinjuku,Tokyo,064-8011,Japan,1960-04-24,12-12-2019,2020-09-19,banned,platinum,  ,1,104.17,7,"VIP, handle with care  "
CUST002899,Aoxoiy Oetxii,aoxoiy.oetxii@mail.test,070-5191-7591,NULL,Umeda,Chiba,1701860,JP,08/11/1997,29-12-2019,2022-10-16,banned,GOLD,ja,0,1248.19,7, coupon code used: UXVC9R
CUST002900,  Uzqg Xpcjdrvt,uzqg.xpcjdrvt@example.org,+1 560 460 2541,"2202 2nd Ln, Apt 268",Chicago,FL ,17562,United States,1962-06-11,26-08-2022,02/21/2024,banned, silver,,0,823.54,5,"VIP, handle with care"
,Ajkaib Ndgwtymr,ajkaib.ndgwtymr@demo.local ,08046455525,"3-24-8 Chiyoda, Apt. 738",Kobe,hyogo,〒406-8878,JPN  ,1961/01/24,10-03-2023,2023-08-11 16:18:28,inactive, BRONZE,  ja,0,102.61   ,2,coupon code used: Y9W0GO
CUST002902,Bob Rodriguez,,080-6890-3234,"5-19-16 Meguro, Sunrise Bldg.",Namba,Hyogo,〒150-7796   ,JP,1999-05-02,23-11-2023,2026-01-01,inactive , silv,EN, 0,966,2,"requested invoice as ""PDF"""
CUST-002903,Waxro Osfguofxav,waxro.osfguofxav@example.org,+81 40 4383 7484 ,3-10-2 Setagaya,Hakata,Aichi,631-7692,Japan,01/22/1986,2025-05-31,01-01-2026,inactive,bronze,ja,  0,888.05,1,prefers email contact
CUST002904,   Hana Torres,hana.torres@mail.test,07-0888-18281,"4-28-15 Minato, Apt. 803",Yokohama, Saitama,933-5360,Japan,1969-04-05,10/18/2024,2024-11-21,banned,bronze,EN,1,565.61,4,
CUST002905,Tuql Rcysr,tuql.rcysr@example.org,09-0472-28932  ,na,Umeda,Osaka,〒775-1032,Japan,2007-04-24,2025/07/20,,active,silver,JA,1,2409.55   ,5,asked about refund policy
CUST002906,  Xjjke Pjiir   ,xjjke_pjiir@example.net, 1462545744,5796 Pine Rd,Singapore,-,47466,  ca,1975-04-17,2018-07-30,2022-03-16,ACTIVE,bronze,en_GB,Yes, 0.00,9,asked about refund policy
,Ivan Ramirez,ivan.ramirez@example.org,428-255-8885, 4328 Sunset Blvd,Toronto,   ,23175,France,1991-10-16,,10/16/2024,active, bronze ,en,0,1614.84  ,4,language preference unclear
CUST2908,Haony Tqjej,haony..tqjej@example.net,+1 019 181 0416,7235 Oak Rd,Toronto,,51821,Australia,1968-01-04,01/19/2020,2022-12-11,inactive ,gold,en-US  ,false,103.35,4,  prefers email contact
CUST002909,  Trudy Miller , trudy.miller@example.org   ,+81-70-2233-0158,"3-6-9 Setagaya, Sunrise Bldg.",Shinjuku,fukuoka,9593418,Japan,1957-10-05,2017-09-19,2019-05-10 14:44:06,PENDING   ,PLATINUM,JA,1   ,"   1,607.84   ",0,"VIP, handle with care  "
CUST002910,Ugiixsh Ubmvdsboh, ,,"4-1-16 Meguro, Apt. 1815",Yokohama,chiba,531-7784,Japan,1985-12-11,2024-09-02 22:27:34,2024-11-07,banned,silver, en_GB,1,0.00,5,  moved recently; verify address
CUST002911,Jsujmpr Yllhlbiv,jsujmpr.yllhlbiv@mail.test  ,08-0691-82777,5-17-5 Taito,Shinjuku,Aichi,444-5226,jp,,2017-01-02,2019-05-26,   pending,silver,en_GB  ,0 ,N/A,8,"do not call before 10:30 (said ""thanks!"")"
CUST002912,Rita Moore,rita.moore4984@example.net,(633) 322-6871   ,3976 Main St,Chicago,TX,  63431   ,United States,1959/01/26,03-06-2019,16-04-2022,BANNED,silver,JA,false,0.00,6,"requested invoice as ""PDF"""
CUST002913,Rknlxdm Vqvztqhy,rknlxdm.vqvztqhy@mail.test,   +81-19-1024-1948,"3-29-11 Chiyoda, Apt. 357",Shinjuku,Hokkaido,658-6423,JPN,1966-05-15,10/19/2020,2022-04-07,pending,  silver,en_GB,1,"1,274.37",0,coupon code used: KPSBLZ
CUST002914,Wmyfcudh Soiqxjcu,wmyfcudh.soiqxjcu@example.com, 951-540-9227,7695 Maple St,Boston ,CO,51082, United States,2002-12-26,2022-06-10,2024-06-04,inactive,   silver,en, 0,¥2409,9,asked about refund policy
CUST002915,   Tkwaic Lgkrve,tkwaiclgkrve@example.net,(388) 097-2537,"5921 Sunset St, Unit 74",Newark,TX,01020,United States,05/27/1955,11-12-2017,2021-07-09 03:54:17,pending,gold,JA,0,179.58,5,do not call before 09:00
,Steve Young, steve-young@mail..test,(014) 727-8332,"5260  Hill  St,  Unit  81",New York,CO,55830,United States,1987-07-08,11/01/2019,,   active,platinum,  en-US,1,1286.91,8,duplicate in legacy system
CUST002917,Zssmb Oaesxcea,zssmb.oaesxcea@demo.local,08086190422,"4-8-1 Setagaya, Skyline Tower",Sapporo,   Okinawa, 534-9845,Japan,1985-08-06 13:51:40,,2026-01-01,inactive,platinum,en,false,2413.33,1,"duplicate in legacy system, low priority "
CUST002918,"Qtokqvbgrv, Mxpqmed",MXPQMED.QTOKQVBGRV@EXAMPLE.COM,+81-29-3403-9600,"4-20-4 Kita, Apt. 878",Hakata   ,   Chiba,735-3033,Japan,12/03/1984,2020-07-28,2023/02/09,inactive,  bronze   ,ja,1,1515.50,,"VIP, handle with care"
CUST002919,Oscar Scott,oscar.scott@example.org,+81-18-1775-3185,"5-25-18 Minato, Apt. 164",Umeda,kanagawa,470-6767,JPN,01/06/1964,2019-09-26,07-09-2021,banned,silver,en-US,Y,,4,prefers email contact
CUST002920,Trent Thompson,trentthompson@demo..local ,09026661550,4-27-13 Shinjuku ,Naha,Saitama,〒360-0346,Japan,,2023/10/24,2026-01-01,active, silv,en_GB,Yes ,N/A,6,"requested invoice as ""PDF"", urgent"
CUST002921,Steve Johnson,STEVE.JOHNSON@EXAMPLE.ORG,080-2408-7441," 2-21-15 Shibuya, Skyline Tower",Shibuya  ,hokkaido,918-6747  ,Japan,1995-04-23,2018-01-26,02/21/2022,banned,  bronze,jp,0,41.93,11,moved recently; verify address  
CUST002922,Trudy Harris,trudy-harris@demo.local,870.398.3827  ,1531 Pine Blvd,London,    ,98563, France,08/29/1960,07/11/2019,2020-04-17,inactive,bronze,en-US,false,1050.16,15," requested invoice as ""PDF""  "
CUST002923,Xsfae Cezwtey,XSFAE.CEZWTEY@EXAMPLE.ORG   ,813-450-9532,9694 Lake Lane,Sydney,,,Singapore,1970-06-21,07/31/2023,2026/01/01,  pending,   gold,en-US,N,1390.77,9,prefers email contact
CUST002924,Walter  Walker,walter.walker5667@example.org,5163362482,4729 Hill Rd  ,London,   ,69140,Australia,1956-06-19,04/08/2023,01/01/2026, pending,   GOLD,EN,1   ,1788.53,13,"moved recently; verify address (said ""thanks!"")   "
,Gomkt Kyjyleji,gomkt_kyjyleji@example.net  ,(076) 942-3270,8392 Sunset Street,AUSTIN,GA,,United States  ,1955-12-26,2017-11-28,,      pending,silver,EN ,false,1200.70,3,"VIP, handle with care, low priority   "
CUST002926,Fftdt  Svbpfmoumr,fftdt_svbpfmoumr@example.com,+1  628  443  4617  ,8254 Main St  ,Singapore,NA,76326,  sg,09/14/1970,2020-10-07 03:22:19,2024-01-16,pending,gold,en_GB,  0,421.11  ,4,"prefers email contact, ok"
CUST002927,Pczugeeu Hmffblgx,pczugeeu.hmffblgx@example.org,(715)  322-1330,8576 Sunset St,Singapore,-,89846,Canada,1985-07-26,19-04-2020,2022-03-03,pending,SILVER,ja,0,N/A,4,coupon code used: DR10GT
CUST002928,Uxyflftq Qghruopbjq  ,uxyflftq.qghruopbjq@example.com   ,07-0932-26933,"2-27-1 Minato, Skyline Tower",Hakata,Kanagawa,4649548,JP,2001-03-05,,01/01/2026,active,silver,en-US,1,¥186,5, language preference unclear
,"Zjoyosbq, Hiwkdwtt",hiwkdwtt.zjoyosbq@example.org,372-858-4948 ,3611 2nd Rd,   Austin,Washington,35957-3243,United States,1993-04-25,2025-01-15,,pending,platinum,en,1,,0,"requested invoice as ""PDF"", urgent"
CUST002930," Thompson, Trudy",trudy.thompson@example.org,9213037448,4100 Elm Blvd,Toronto   ,,49498,Australia,11/25/1972,2025-09-11,2026/01/01,inactive   ,bronze,jp,0,0.00 ,10,"   VIP, handle with care"
CUST002931,Ryo Garcia,ryo.garcia@example.com,(550)  026-2664,4812 Lake Road ,,NA,85936, Canada,1973-08-01,2018-07-29,2021-07-19, active,silver  , ja,1,189.48,0,language preference unclear
CUST002932,Oxjx Jutvhezcaa,oxjx.jutvhezcaa@example.org,599.992.3582,"901 Pine Blvd, Apt 394 ",Austin,MA,N/A,United States,03/04/1998,2021-06-30,2021-08-03,inactive,silver, jp,FALSE,1648.95,6,prefers email contact
CUST002933,Tntmwha Njvbbajy,tntmwha.njvbbajy1563@demo.local ,na,"4-10-5 Shinjuku, Sunrise Bldg.",Nagoya,Hokkaido,〒831-8365,Japan  ,1997-07-14 13:37:47,2019-05-15,2021-02-13, active,gold   ,en,1,1016.52,12,asked about refund policy
CUST002934,  Mika Nelson,mika.nelson4505@example.net,07008002673,"5-30-7 Shibuya, Sunrise Bldg.   ",  Hakata,Osaka,〒309-3279,Japan,1999-05-14,2018-08-11,2019-07-26,banned,bronze,en-US,0   ,N/A  ,0," requested invoice as ""PDF"""
CUST002935,Yvonne Harris,yvonne-harris@example.com,03-8690-33866 ,"1-27-3 Taito, Apt. 1898",   Nagoya  ,Kanagawa,〒974-9619,Japan,2002-01-27,,2020-12-19,banned,silver,JA,0,1551,1,language preference unclear
CUST002936,Sjigkdp Xgtrgvawqd,  sjigkdp.xgtrgvawqd4030@demo.local,8295977301 ,"3318 Hill Blvd, Apt 883",Seattle,   CA   , 02642,United States,1996/06/19,06-06-2019,2023/03/04,banned,bronze,jp,  0 ,"1,453.69",0,coupon code used: HQJAWF
CUST002937,   Vokkutzc Ajker   ,vokkutzcajker@example.com, 008.561.8075,2311 Main Rd,Austin,TX,66272-9395,United States,1981-10-11,2022-07-01,2023-11-16,inactive,silver,en_GB,0  ,,4,"coupon  code  used:  3UFWC8  (said  ""thanks!"")"
CUST002937,   Vokkutzc Ajker   ,vokkutzcajker@example.com, 008.561.8075,2311 Main Rd,Austin,TX,66272-9395,United States,1981-10-11,2022-07-01,2023-11-16,inactive,silver,en_GB,0  ,,4,"coupon  code  used:  3UFWC8  (said  ""thanks!"")"
